Id,Name,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered
1215,COVID-19,2020-07-01,Kuwait,64379,438,55057,18184,84,18027
1216,COVID-19,2020-07-01,Kyrgyzstan,33296,1301,21205,27790,1240,18762
1217,COVID-19,2020-07-01,Laos,20,0,19,1,0,0
1218,COVID-19,2020-07-01,Latvia,1219,31,1045,101,1,71
1219,COVID-19,2020-07-01,Lebanon,3882,51,1709,2104,17,526
1220,COVID-19,2020-07-01,Lesotho,505,12,128,478,12,124
1221,COVID-19,2020-07-01,Liberia,1167,72,646,387,36,322
1222,COVID-19,2020-07-01,Libya,2827,64,577,2003,40,368
1223,COVID-19,2020-07-01,Liechtenstein,86,1,81,4,0,4
1224,COVID-19,2020-07-01,Lithuania,2019,80,1620,202,2,121
1225,COVID-19,2020-07-01,Luxembourg,6321,112,4825,2022,2,827
1226,COVID-19,2020-07-01,Madagascar,9690,91,6260,7476,71,5266
1227,COVID-19,2020-07-01,Malawi,3664,99,1645,2440,85,1385
1228,COVID-19,2020-07-01,Malaysia,8904,124,8601,265,3,247
1229,COVID-19,2020-07-01,Maldives,3369,15,2547,1008,6,603
1230,COVID-19,2020-07-01,Mali,2513,124,1913,332,8,439
1231,COVID-19,2020-07-01,Malta,701,9,665,31,0,25
1232,COVID-19,2020-07-01,Mauritania,6208,156,4653,1845,27,3031
1233,COVID-19,2020-07-01,Mauritius,344,10,332,3,0,6
1234,COVID-19,2020-07-01,Mexico,395489,44022,303810,169400,16253,161868
1235,COVID-19,2020-07-01,Moldova,23154,748,16154,6541,203,6772
1236,COVID-19,2020-07-01,Monaco,116,4,104,13,0,9
1237,COVID-19,2020-07-01,Mongolia,289,0,222,69,0,46
1238,COVID-19,2020-07-01,Montenegro,2893,45,809,2345,33,494
1239,COVID-19,2020-07-01,Morocco,20887,316,16553,8354,88,7633
1240,COVID-19,2020-07-01,Mozambique,1701,11,0,812,5,0
1241,COVID-19,2020-07-01,Namibia,1843,8,101,1638,8,77
1242,COVID-19,2020-07-01,Nepal,18752,48,13754,5188,19,10560
1243,COVID-19,2020-07-01,Netherlands,53413,6160,189,2937,38,10
1244,COVID-19,2020-07-01,New Zealand,1557,22,1514,29,0,30
1245,COVID-19,2020-07-01,Nicaragua,3439,108,2492,920,25,1254
1246,COVID-19,2020-07-01,Niger,1132,69,1027,61,2,84
1247,COVID-19,2020-07-01,Nigeria,41180,860,18203,15486,270,8457
1248,COVID-19,2020-07-01,North Macedonia,10213,466,5564,3879,164,3089
1249,COVID-19,2020-07-01,Norway,9132,255,8752,253,5,614
1250,COVID-19,2020-07-01,Oman,77058,393,57028,36988,217,33603
1251,COVID-19,2020-07-01,Pakistan,274289,5842,241026,60819,1447,140224
1252,COVID-19,2020-07-01,Panama,61442,1322,35086,27892,691,19341
1253,COVID-19,2020-07-01,Papua New Guinea,62,0,11,51,2,3
1254,COVID-19,2020-07-01,Paraguay,4548,43,2905,2327,26,1816
1255,COVID-19,2020-07-01,Peru,389717,18418,272547,104504,8741,98012
1256,COVID-19,2020-07-01,Philippines,82040,1945,26446,44526,679,16213
1257,COVID-19,2020-07-01,Poland,43402,1676,32856,9009,213,11575
1258,COVID-19,2020-07-01,Portugal,50299,1719,35375,8158,143,7870
1259,COVID-19,2020-07-01,Qatar,109597,165,106328,13509,52,24764
1260,COVID-19,2020-07-01,Romania,45902,2206,25794,18932,555,6744
1261,COVID-19,2020-07-01,Russia,816680,13334,602249,169751,4028,190276
1262,COVID-19,2020-07-01,Rwanda,1879,5,975,854,3,528
1263,COVID-19,2020-07-01,Saint Kitts and Nevis,17,0,15,2,0,0
1264,COVID-19,2020-07-01,Saint Lucia,24,0,22,5,0,3
1265,COVID-19,2020-07-01,Saint Vincent and the Grenadines,52,0,39,23,0,10
1266,COVID-19,2020-07-01,San Marino,699,42,657,1,0,1
1267,COVID-19,2020-07-01,Sao Tome and Principe,865,14,734,151,1,498
1268,COVID-19,2020-07-01,Saudi Arabia,268934,2760,222936,78111,1111,92170
1269,COVID-19,2020-07-01,Senegal,9764,194,6477,2971,82,2046
1270,COVID-19,2020-07-01,Serbia,24141,543,0,9577,266,18466
1271,COVID-19,2020-07-01,Seychelles,114,0,39,33,0,28
1272,COVID-19,2020-07-01,Sierra Leone,1783,66,1317,321,6,343
1273,COVID-19,2020-07-01,Singapore,50838,27,45692,6931,1,7192
1274,COVID-19,2020-07-01,Slovakia,2181,28,1616,514,0,152
1275,COVID-19,2020-07-01,Slovenia,2087,116,1733,487,5,349
1276,COVID-19,2020-07-01,Somalia,3196,93,1543,272,3,633
1277,COVID-19,2020-07-01,South Africa,452529,7067,274925,301320,4410,201382
1278,COVID-19,2020-07-01,South Korea,14203,300,13007,1353,18,1394
1279,COVID-19,2020-07-01,South Sudan,2305,46,1175,298,8,896
1280,COVID-19,2020-07-01,Spain,272421,28432,150376,23150,77,0
1281,COVID-19,2020-07-01,Sri Lanka,2805,11,2121,758,0,410
1282,COVID-19,2020-07-01,Sudan,11424,720,5939,2167,148,1925
1283,COVID-19,2020-07-01,Suriname,1483,24,925,968,11,698
1284,COVID-19,2020-07-01,Sweden,79395,5700,0,10944,367,0
1285,COVID-19,2020-07-01,Switzerland,34477,1978,30900,2763,15,1700
1286,COVID-19,2020-07-01,Syria,674,40,0,395,31,0
1287,COVID-19,2020-07-01,Taiwan*,462,7,440,15,0,3
1288,COVID-19,2020-07-01,Tajikistan,7235,60,6028,1335,8,1522
1289,COVID-19,2020-07-01,Tanzania,509,21,183,0,0,0
1290,COVID-19,2020-07-01,Thailand,3297,58,3111,126,0,55
1291,COVID-19,2020-07-01,Timor-Leste,24,0,0,0,0,0
1292,COVID-19,2020-07-01,Togo,874,18,607,224,4,205
1293,COVID-19,2020-07-01,Trinidad and Tobago,148,8,128,18,0,15
1294,COVID-19,2020-07-01,Tunisia,1455,50,1157,281,0,126
1295,COVID-19,2020-07-01,Turkey,227019,5630,210469,27113,499,37358
1296,COVID-19,2020-07-01,US,4290259,148011,1325804,1653845,20579,605173
1297,COVID-19,2020-07-01,Uganda,1128,2,986,239,2,393
1298,COVID-19,2020-07-01,Ukraine,67096,1636,37202,21842,463,17410
1299,COVID-19,2020-07-01,United Arab Emirates,59177,345,52510,10510,30,14944
1300,COVID-19,2020-07-01,United Kingdom,301708,45844,1437,16492,2029,67
1301,COVID-19,2020-07-01,Uruguay,1202,35,951,266,8,127
1302,COVID-19,2020-07-01,Uzbekistan,21209,121,11674,12706,95,5992
1303,COVID-19,2020-07-01,Venezuela,15988,146,9959,10156,95,8310
1304,COVID-19,2020-07-01,Vietnam,431,0,365,76,0,30
1305,COVID-19,2020-07-01,West Bank and Gaza,10621,78,3752,8193,70,3301
1306,COVID-19,2020-07-01,Western Sahara,10,1,8,0,0,0
1307,COVID-19,2020-07-01,Yemen,1691,483,833,533,171,345
1308,COVID-19,2020-07-01,Zambia,4552,140,2815,2958,116,1486
1309,COVID-19,2020-07-01,Zimbabwe,2704,36,542,2113,29,380
